PID,Process,DLL,LoadPath,HijackType,Technique,TechniqueName,Tactic,RiskScore,DLL_Indicator,Description
1132,svchost.exe,userenv.dll,c:\\windows\\system32\\USERENV.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'userenv.dll' NOT from System32 — loaded from non-System32 location: c:\\windows\\system32\\USERENV.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'userenv.dll' loaded from 'c:\\windows\\system32\\USERENV.dll' — expected C:\Windows\System32\userenv.dll. Process 'svchost.exe' (PID=1132) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1680,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1680) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1700,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1700) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
5136,powershell.exe,wbemcomn.dll,C:\\Windows\\SYSTEM32\\wbemcomn.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'wbemcomn.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\wbemcomn.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'wbemcomn.dll' loaded from 'C:\\Windows\\SYSTEM32\\wbemcomn.dll' — expected C:\Windows\System32\wbemcomn.dll. Process 'powershell.exe' (PID=5136) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
8060,mspaint.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'mspaint.exe' (PID=8060) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
7804,powershell.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'powershell.exe' (PID=7804) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
6116,SearchApp.exe,userenv.dll,C:\\Windows\\SYSTEM32\\USERENV.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'userenv.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\USERENV.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'userenv.dll' loaded from 'C:\\Windows\\SYSTEM32\\USERENV.dll' — expected C:\Windows\System32\userenv.dll. Process 'SearchApp.exe' (PID=6116) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
5844,powershell.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'powershell.exe' (PID=5844) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
7520,msedgewebview2,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptprimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptprimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptprimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'msedgewebview2' (PID=7520) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2664,svchost.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'svchost.exe' (PID=2664) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1288,svchost.exe,cryptbase.dll,C:\\Windows\\SYSTEM32\\CRYPTBASE.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'cryptbase.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\CRYPTBASE.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'cryptbase.dll' loaded from 'C:\\Windows\\SYSTEM32\\CRYPTBASE.dll' — expected C:\Windows\System32\cryptbase.dll. Process 'svchost.exe' (PID=1288) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1836,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1836) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1824,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1824) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1792,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1792) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1732,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1732) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2680,OfficeClickToR,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'OfficeClickToR' (PID=2680) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2336,svchost.exe,sspicli.dll,c:\\windows\\system32\\SspiCli.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'sspicli.dll' NOT from System32 — loaded from non-System32 location: c:\\windows\\system32\\SspiCli.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'sspicli.dll' loaded from 'c:\\windows\\system32\\SspiCli.dll' — expected C:\Windows\System32\sspicli.dll. Process 'svchost.exe' (PID=2336) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
668,lsass.exe,profapi.dll,C:\\Windows\\system32\\profapi.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'profapi.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\system32\\profapi.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'profapi.dll' loaded from 'C:\\Windows\\system32\\profapi.dll' — expected C:\Windows\System32\profapi.dll. Process 'lsass.exe' (PID=668) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
788,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=788) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2688,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2688) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2696,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2696) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2388,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2388) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2492,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2492) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2524,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2524) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2532,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2532) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
436,csrss.exe,bcrypt.dll,C:\\Windows\\system32\\Bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\system32\\Bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\system32\\Bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'csrss.exe' (PID=436) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
524,csrss.exe,bcryptprimitives.dll,C:\\Windows\\SYSTEM32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\SYSTEM32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'csrss.exe' (PID=524) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
536,wininit.exe,bcrypt.dll,C:\\Windows\\SYSTEM32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\SYSTEM32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'wininit.exe' (PID=536) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
592,winlogon.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'winlogon.exe' (PID=592) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1180,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1180) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1228,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1228) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1236,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1236) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
684,svchost.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'svchost.exe' (PID=684) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1456,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1456) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
8,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=8) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
812,fontdrvhost.ex,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'fontdrvhost.ex' (PID=812) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
904,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=904) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
960,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=960) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
656,services.exe,sspicli.dll,C:\\Windows\\system32\\sspicli.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'sspicli.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\system32\\sspicli.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'sspicli.dll' loaded from 'C:\\Windows\\system32\\sspicli.dll' — expected C:\Windows\System32\sspicli.dll. Process 'services.exe' (PID=656) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
376,dwm.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'dwm.exe' (PID=376) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
820,fontdrvhost.ex,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'fontdrvhost.ex' (PID=820) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
5000,MicrosoftEdgeU,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'MicrosoftEdgeU' (PID=5000) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4960,taskhostw.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'taskhostw.exe' (PID=4960) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4804,svchost.exe,secur32.dll,C:\\Windows\\system32\\Secur32.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'secur32.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\system32\\Secur32.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'secur32.dll' loaded from 'C:\\Windows\\system32\\Secur32.dll' — expected C:\Windows\System32\secur32.dll. Process 'svchost.exe' (PID=4804) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
